Uniprot ID	F1.interphase.intensity.mean	F2.interphase.intensity.mean	F3.interphase.intensity.mean	F4.interphase.intensity.mean	F5.interphase.intensity.mean	F6.interphase.intensity.mean	F7.interphase.intensity.mean	F8.interphase.intensity.mean	F9.interphase.intensity.mean	F10.interphase.intensity.mean	F11.interphase.intensity.mean	F12.interphase.intensity.mean	F13.interphase.intensity.mean	F14.interphase.intensity.mean	F15.interphase.intensity.mean	F16.interphase.intensity.mean	F17.interphase.intensity.mean	F18.interphase.intensity.mean	F19.interphase.intensity.mean	F20.interphase.intensity.mean	F21.interphase.intensity.mean	F22.interphase.intensity.mean	F23.interphase.intensity.mean	F24.interphase.intensity.mean	F25.interphase.intensity.mean	F26.interphase.intensity.mean	F27.interphase.intensity.mean	F28.interphase.intensity.mean	F29.interphase.intensity.mean	F30.interphase.intensity.mean	F31.interphase.intensity.mean	F32.interphase.intensity.mean	F33.interphase.intensity.mean	F34.interphase.intensity.mean	F35.interphase.intensity.mean	F36.interphase.intensity.mean	F37.interphase.intensity.mean	F38.interphase.intensity.mean	F39.interphase.intensity.mean	F40.interphase.intensity.mean	F41.interphase.intensity.mean	F42.interphase.intensity.mean	F43.interphase.intensity.mean	F44.interphase.intensity.mean	F45.interphase.intensity.mean	F46.interphase.intensity.mean	F47.interphase.intensity.mean	F48.interphase.intensity.mean	F49.interphase.intensity.mean	F50.interphase.intensity.mean	F51.interphase.intensity.mean	F52.interphase.intensity.mean	F53.interphase.intensity.mean	F54.interphase.intensity.mean	F55.interphase.intensity.mean	F56.interphase.intensity.mean	F57.interphase.intensity.mean	F58.interphase.intensity.mean	F59.interphase.intensity.mean	F60.interphase.intensity.mean	F61.interphase.intensity.mean	F62.interphase.intensity.mean	F63.interphase.intensity.mean	F64.interphase.intensity.mean	F65.interphase.intensity.mean
P56556	61751.47752	103046.3816	96818.76678	64069.91613	51637.12735	49568.79947	46900.43739	35971.45317	27392.27135	27102.2019	27733.96474	27351.57615	22879.19423	22202.47035	20822.54373	19623.99556	18078.18819	16363.5352	14497.44052	14250.72719	13914.80159	13970.73777	14294.49034	11990.46324	13209.83017	12865.40602	14164.14727	14972.412	19309.45003	21635.00933	21966.11398	25380.95449	26300.03426	32074.10842	55983.48258	53998.07621	62544.88176	47883.24736	48960.93906	45618.21675	45871.53577	41437.07362	32944.92645	29303.53087	29444.71679	37837.54589	70388.05248	313156.2633	898398.1287	1562583.985	981325.0372	380057.5624	143270.2801	84400.63493	146298.3512	40782.04506	29261.80621	30895.92919	33371.63501	35176.52231	36772.87204	53263.14217	41609.35905	50130.28074	43089.53849
P56589	11575.35814	41128.26311	76505.60539	82006.69682	94757.71255	96183.42381	124158.7014	109836.8739	94423.35789	96010.93038	109925.874	117322.9786	97646.66842	102394.9849	86948.1922	98972.67457	74901.06456	63436.53291	57996.58651	55477.1601	30973.52439	30130.85318	21493.20407	35381.30275	42902.62951	36268.07491	19660.88365	11312.1325	11020.64014	13628.48793	23353.87075	14581.51588	15867.66748	5989.819506	6791.029998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3812.283683	3425.665263	2646.478393
P56937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P56945	12714.58084	20467.72809	28167.48552	58152.52371	46938.31181	59251.4466	42078.6714	53655.7747	46793.38854	54293.81038	55931.33819	41099.01622	42161.16512	41096.9735	30311.78729	23840.30534	19225.72992	13991.63435	17587.01999	15561.66486	27052.39642	37366.80222	51614.78542	64834.10137	96119.38381	120260.4344	145584.4283	128107.3217	115101.1014	60100.69932	29346.03155	14538.74057	11104.86407	3733.188481	0	0	5411.622174	16892.10575	29905.02826	8549.799063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P57076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P57081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23604.74425	45682.17347	113364.0166	204381.9444	318627.9089	545700.8067	780415.4365	662091.1357	266955.2151	79196.26129	35960.0552	72514.02224	86471.46404	89023.33698	28542.79642	20206.16162	13600.00313	9722.660759	7762.615577	5846.855363	0	0	0	0	0	0	2321.74987	1693.44538	1920.343328	0	0
P57088	458577.4899	1029802.354	1316574.793	1613578.628	1571870.562	1804467.584	1891660.659	1566347.826	1318467.54	1435825.894	1405045.082	1475597.714	1285668.057	1175973.029	1069568.03	977833.0567	867896.4656	720483.9881	572023.2228	485634.7172	427867.009	392270.3075	333698.1685	273384.8386	248149.5719	211848.6147	128348.6583	111483.9455	159313.405	146979.6994	126339.2383	114037.1567	96880.25254	100364.4237	87308.0424	82593.43063	71927.16963	55592.99451	46937.34558	52835.77943	50914.2991	49954.34433	30821.76651	30885.0135	34593.36822	10791.34279	0	0	0	0	13553.47444	23086.40814	20159.19063	15155.34009	20919.47005	21171.19778	21705.08158	21744.05665	20872.82209	29077.42352	49181.99986	84476.66785	94363.98239	217011.7628	220922.4448
P57105	81219.30665	159311.1494	243791.8944	300174.7819	329899.1575	374040.307	376813.0693	363628.6516	344628.7523	339699.0577	367818.1154	370008.0992	333672.4843	324471.8347	316787.9398	286385.3821	248742.3762	202200.7946	153933.9677	142761.5965	137897.4316	113404.4301	93955.42012	70941.02403	67728.64111	56075.58731	36847.73393	33847.21678	27203.4812	30413.00703	18163.43145	24683.24067	8803.480097	7826.836102	8093.884096	13161.95856	2653.035229	3397.093418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9341.427167	22202.97004	16480.33533	3635.951623	1605.183863	1469.45666	1405.5869	2276.789118	2649.509027	12376.39639	18667.66076	29163.40907	13580.61119
P57678	239788.5591	408798.6956	463188.5807	369323.9322	287110.6608	233958.5277	215491.3735	149142.9084	124895.6633	139251.5719	108289.2146	101342.5239	82522.50408	75283.85659	69198.99284	45804.68681	43773.48546	34925.20588	36081.58474	19080.09699	2911.553024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.048619	4586.579421	4459.404143	3976.542764
P57737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6273.090231	63337.68369	176168.4171	311758.0716	250751.6787	83329.96087	17054.69344	8400.733559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P57740	35916.05435	89508.07946	168122.6669	182824.1054	167054.0005	164367.6603	168130.836	135784.7343	125802.4542	120785.5122	122070.5055	123518.6929	143577.3141	152319.1413	101013.8247	73879.96643	52420.47378	35016.70932	11761.76573	7346.600425	5329.839648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P58107	0	0	0	4084.791779	10357.1036	8814.840966	8112.226227	10245.25289	27412.62906	24141.65061	37612.47546	22490.59993	101848.3118	152415.3471	232165.413	174545.2118	145537.9438	132605.8008	139848.835	84793.44884	42720.55089	7213.880023	0	0	0	0	0	0	12176.72009	12915.17717	5519.939092	7609.427891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P58546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9976.84607	14632.55486	128536.3987	227096.8429	236214.6788	360757.657	563732.7509	1080598.432	1959503.274	3428874.137	4567125.518	4225620.488	1837296.839	606190.4638	305659.5932	228248.7751	168738.728	141319.5075	105339.8593	94400.67499	77656.79767	73493.24719	57165.18925
P59998	66496.99505	126017.3782	169271.6607	181803.3614	179294.7175	192103.2666	211788.978	199319.6385	179871.3828	183067.001	176973.5552	174422.3955	164452.524	153572.0439	152327.8719	148297.3282	147156.0811	126169.5875	112252.6818	109072.544	108266.9047	108777.7965	94217.20573	81149.28253	83211.25047	88104.94491	85636.74778	91216.88269	89855.48489	107525.6587	112713.4631	119615.4007	132291.9298	180911.7849	683993.3312	3526807.073	10654129.78	15893457.15	9807839.366	3249024.821	1147755.303	594758.7528	444526.0491	379948.5055	342123.0738	401213.5747	300495.2526	226440.9095	168338.4352	168774.8361	141814.8642	108770.8024	87091.46038	73286.53149	58574.99047	56385.66007	51492.10012	53875.24245	54557.95917	52859.15169	50545.12587	71293.34748	47867.59833	77526.9705	47481.45628
P60033	10050.96944	34494.5542	49669.63008	67139.41364	120334.5879	133667.2544	133232.8932	152737.8669	144180.5206	174491.3913	197979.4644	190037.961	216377.2038	204394.3706	199112.8432	185459.9814	135451.866	122370.4228	92008.33773	87806.78605	76442.20459	67966.36017	37104.14113	37620.4364	34791.07763	24778.14284	22136.30215	12771.39581	10685.81999	6669.394501	8626.676584	5891.80921	8814.480456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1890.955036	9617.774315	28075.93776	62468.97083	74922.70738
P60174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4025.591627	15014.28118	230590.8145	21523.69376	0	0	4114.377322	5062.980323	4765.471158	7677.600944	19660.8679	600870.3133	6971268.233	31315744.5	64573535.9	65888676.1	38316106.14	12595552.76	4807959.309	3119455.793	2161553.211	1642195.36	1382626.768	1032976.399	892619.6643	656540.763	626798.5512	499254.4119	416006.3529	267851.5381	288586.1019	239115.6028
P60228	24205.64567	38930.05371	58864.44631	64260.59382	65861.55511	75464.09493	111385.3898	127711.5844	121742.0781	144109.6527	133692.8078	186912.3395	321369.2223	751625.023	1259323.825	1215486.159	719324.4072	327821.5977	147600.9536	94158.64789	79477.48579	69774.21358	64913.02518	57481.48949	65720.60881	30712.66074	19172.95164	10772.50454	11452.02856	17444.04226	24963.28671	18041.90462	14033.77751	19092.75857	11248.06518	12863.28761	14398.2181	8879.243829	10206.01152	20371.85897	18541.06939	3734.762217	0	0	0	0	0	0	0	0	7165.323402	4779.957439	4497.05803	6156.130507	6085.053426	10788.81789	6760.647737	5240.062741	7006.933758	8600.261073	10928.67148	11718.43929	14177.2094	10942.27873	7154.461164
P60468	186154.141	369582.7372	503302.7141	619110.9765	649315.4972	728274.6175	755483.7851	698248.6799	661558.1987	780422.0707	747564.9531	777416.4251	705356.4716	647747.9465	614877.523	581526.339	521007.4515	476578.1078	408099.7381	330529.3268	294087.3515	244443.2502	201972.8359	169166.0615	147828.7293	137104.641	113770.4481	95064.50763	79812.40091	76741.25374	73933.71591	65059.53943	63127.41123	56418.2412	51919.9525	52416.65514	59714.63811	49381.56732	43918.33416	41719.23796	41692.18664	55554.32351	69897.24763	69069.0209	43023.07508	31396.20112	26568.70729	13629.40555	11972.57829	19371.68799	18464.54843	19248.80009	19822.43947	19063.53777	18905.96633	20591.50686	19047.04429	18563.59795	18573.80329	23166.18239	16502.62813	26553.66372	28823.11732	54199.7773	42460.9039
P60484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16430.81984	127112.7202	287310.2472	270659.4789	165192.5725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P60510	0	0	0	0	9224.038145	6859.734486	10745.63156	10887.30578	12614.34635	34182.76881	33013.79136	31331.89874	44262.38174	58558.78815	64781.36438	77154.49354	87126.23979	93989.60086	126535.2284	191373.2814	295966.2931	371886.9602	380315.5799	508183.7058	431510.7959	287172.3656	208590.6877	202170.618	280033.2606	275580.4886	222411.6975	258985.5484	295610.5901	313752.1516	221728.5914	141646.115	84282.68963	57655.73233	29701.19602	0	0	10996.6763	24309.42975	94547.81256	120049.1354	85696.7648	21319.30816	19235.10062	14824.12856	15322.90716	10951.07451	6137.12969	5879.88234	2737.563081	4130.361718	4310.828559	3001.642944	3021.565693	3232.805219	2357.362645	2807.753912	2724.981652	2561.136783	2060.355826	1456.154781
P60520	0	1923.224036	2526.833792	8499.606275	8950.260906	11191.80905	8042.793681	9000.017954	10463.61343	9113.677259	5753.469294	7903.808795	7542.702351	7826.911781	8068.778363	7593.382188	7820.848851	1868.624526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3588.969711	6973.463133	8395.669371	9273.484283	5589.188268	1328.137959	1284.518618	9910.444835	27722.62213	35503.15788	23994.82741	10055.47118	3046.768169	0	0	0	0	3856.373423	41164.32309	245695.9144	555494.4082	599115.5675	380304.8593	132957.1678	63789.30201	47718.712	32022.4747	16655.03262	18004.71876	14694.36216	16135.78271	12467.43392
P60604	66469.89191	112793.1002	147356.3367	177718.6141	164594.4022	193350.9003	184029.8791	190316.5492	170977.386	181095.1239	132730.7528	147092.9296	119056.1915	101183.4523	104132.7184	101136.306	71536.85646	72985.09652	62862.05038	62734.87007	38093.22029	32536.99629	31217.90142	15040.61888	16398.76307	12583.31328	10442.06867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4864.754836	3995.168245	4429.17449	0	0	0	0	0	0	0	0	0	0	0	0
P60660	554318.618	633063.1086	628976.8563	580475.3501	513043.2654	502231.0322	495570.6725	447855.7938	458741.0795	540766.3313	663633.6907	2245897.499	8899361.336	16237170.12	13227398.42	5427365.813	1695928.743	747332.0523	509159.9134	404836.4241	379610.0075	356462.6641	346587.8033	528073.4601	1144749.939	1804725.419	1741798.977	1132367.967	735060.6175	516893.6555	452093.6934	418297.0814	315846.4427	226796.4427	173029.8262	147495.2216	139804.8552	115433.8252	121130.7428	117754.1447	115195.8989	88038.90287	87233.2134	111188.4092	149058.9525	206272.4103	354214.4175	963964.4636	1408439.257	1187691.819	684182.5367	297487.7831	159988.717	120619.5274	95331.32638	91818.70853	74527.79998	73259.74203	68460.835	64306.53862	62655.22851	81774.37267	64593.01757	73659.17701	54510.78636
P60842	11109.16148	21550.81371	36228.72426	30132.52534	25117.6322	21439.97475	20505.96988	19026.55863	18356.70775	16513.56905	18370.72208	11447.60683	22084.75463	17933.55815	60855.43686	115841.6139	194941.0801	342516.0989	630834.5896	887613.3318	777070.0685	483445.1493	244921.3398	152466.7445	124588.7973	106074.8674	78792.73886	59203.71484	70255.561	81710.20515	82112.99203	90093.12104	105759.6703	121569.3	108302.6473	137187.607	112544.0447	128125.4953	147785.1004	213360.3906	254899.2932	302673.5216	351112.8296	681468.4723	1776745.982	5554888.894	10023136.4	11549637.15	6704853.793	2293607.228	947897.3721	702964.527	614824.4763	386545.0958	321836.4442	273627.8682	247845.223	207803.763	76194.87059	111296.9162	57032.2301	99825.9576	83720.18556	83317.37132	64616.31692
P60866	226060.3918	739346.3985	1125988.942	1195641.414	982637.1996	1041538.231	1228650.256	1410654.796	1689495.025	2114695.563	2325365.443	2069061.302	1461345.637	988299.4416	570204.3138	356972.9266	252998.3946	211018.0222	183024.7503	155052.8418	146815.1655	131242.9385	128085.9731	101396.6911	109618.6926	95394.63809	50050.99643	95833.47969	102161.2474	109536.4959	116659.3881	110501.8338	96020.33301	124483.892	121894.1112	89493.49961	87842.84054	119593.136	105971.7387	118874.5721	114063.1037	150078.7678	153705.0356	188881.0343	175468.417	173016.4171	162396.5882	195041.4085	219032.8779	249769.5706	206157.2261	210372.1087	200482.1521	242989.807	182772.6228	204871.6548	225451.6548	239831.3357	212211.0293	231929.1492	224501.7721	283448.51	281056.9963	253703.9157	275370.9123
P60891	4722.335452	5888.648511	6325.870973	5938.017794	5688.804443	5193.500687	4532.795101	4582.061258	4314.039987	10202.27554	13448.58683	8393.751069	5795.026764	9154.046316	14554.92704	17290.85987	18771.53906	23978.98045	27842.61696	39460.19167	47999.80435	48049.47271	29631.54041	31771.67929	47984.21604	65543.75049	73132.50835	68322.37619	90719.04225	110022.2021	127084.4355	103215.72	87861.50906	87460.90777	108407.771	90119.80132	98253.44505	128093.4158	133903.1635	176558.9899	207479.3256	248536.0548	268660.1012	433982.1421	440833.8875	560402.7711	419855.3229	354857.9031	515576.649	833090.7682	802693.7665	445887.657	317900.0159	188721.2223	97148.14187	102085.3852	75947.21569	72730.91231	49692.75551	45729.28813	47530.69154	73412.58762	56101.04052	55041.24178	36473.21535
P60900	61210.83051	123462.6434	184711.3086	218298.981	225771.5606	292866.9156	373427.803	378827.6535	331204.6765	469948.416	666580.878	756503.8109	588379.1992	415706.8972	321730.8085	271677.1492	236448.5743	188723.981	182050.8214	222379.3867	365672.9493	1086695.749	3179474.433	5754611.155	4863708.979	2408136.75	785874.2917	320614.3689	226624.2594	227074.9642	268610.6146	266919.2224	205661.3702	195733.4819	166013.5357	99531.40502	63567.22276	40835.75537	35374.93612	32356.39334	29196.1412	27274.85501	19221.90028	18998.54366	14612.79579	14951.58236	7278.003474	6286.891599	6672.275733	22349.39273	88232.72051	151779.8024	138033.6358	72193.2222	28347.94008	25169.23672	11133.97052	9780.541999	10151.42326	9394.94299	11595.19006	11824.15219	10277.00815	6439.781842	5315.945103
P60903	273589.7523	285208.1894	293231.5297	285850.7167	176603.725	179119.1783	138052.9051	72885.1684	66033.87463	15899.39135	20484.15791	101089.8584	76312.85768	81670.0934	63160.20876	74097.09729	70249.55917	74156.74643	82876.3021	85192.45608	84472.40922	96606.73011	47823.28995	115713.4856	109439.9782	63703.0694	72510.79068	115077.4073	123185.5317	136836.608	135828.3384	154163.862	142922.1912	172262.026	148097.1056	166401.9934	154321.3424	189205.0176	227554.8818	220772.7787	280302.4207	357387.6891	451309.7212	957797.6444	1824304.598	2108294.164	1072367.557	1002907.228	639454.9468	475260.2592	186707.1211	353318.8668	360150.3692	334361.8251	316620.1407	214475.3155	213770.5104	149595.4729	125902.1974	190222.2219	160914.2344	314220.9072	412015.8203	311694.4079	327064.1727
P60953	32206.32843	60156.52225	89188.19396	113360.3059	184201.556	219688.1744	206720.8485	237701.8052	252892.6477	298180.6833	312978.0645	269199.0996	175444.3175	182769.2164	162872.3407	225453.953	183410.0779	167918.6752	132102.8354	125852.1246	142556.4084	135649.2242	187691.8457	202156.2494	523883.6905	814995.7476	726177.2614	472868.7576	252061.0607	152211.688	76705.8376	78984.64713	67056.68339	64126.50356	60051.48358	49738.76013	47376.06167	44614.23635	43057.29491	51489.52205	66215.97433	21079.44843	14472.89109	28046.86694	88074.08971	348881.3016	919792.7956	1066956.757	795864.623	378624.2451	169978.5882	93296.90189	85947.55549	60359.4788	47780.81992	40990.27754	44611.36266	40583.31827	30547.51774	31063.07632	31818.50205	46259.1499	63395.07426	67802.21892	65332.21786
P60981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4004.851588	8748.462996	10778.34845	10100.12225	11192.9038	5464.552713	0	0	4914.966809	14979.92411	8833.069795	9294.833309	4553.252494	5493.233802	12975.48201	9606.749604	12186.38395	13724.76797	17130.18998	11251.58953	16413.31067	26516.09741	20173.08186	0	0	47167.7255	99463.1338	114688.0904	173158.3737	340106.6712	912824.9534	3487023.124	10859369.46	20791339.5	17981041.12	6144758.295	1926444.888	690584.6404	515177.297	363239.698	314409.0032	216436.8551	227857.7705	127695.2465	138082.4025	94466.77827
P60983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72694.55255	312894.3712	865958.7941	1244814.529	692386.5049	175962.2469	78171.24871	59077.48234	52261.46634	32064.2661	21534.4911	12032.62769	13546.56706	13309.72113	4764.195382	4258.703178
P61006	35069.67953	67530.85864	120677.9886	181836.8514	215708.0431	255214.9872	297479.2818	318446.0969	337220.9392	367722.0804	397161.4644	403419.5911	398494.5237	383526.997	354106.2194	319204.0416	271290.0037	216793.8857	181019.8363	139505.0423	144510.749	135223.3201	91348.15236	55199.86001	77178.18851	68808.62392	59307.03434	42315.81442	26279.7662	22139.19377	20893.30885	16658.28714	29837.0318	22149.43249	15907.68683	9816.07097	8831.408016	5499.079147	10431.37367	6549.06363	4327.939683	2457.972512	0	6457.662663	32723.99307	178416.4644	341805.0817	288629.3561	147790.0111	67475.14867	29803.48826	32939.80566	47939.60755	28724.40522	24394.58593	18753.84288	13049.16871	8943.614423	6615.575531	16809.89835	16449.23872	26491.25648	50454.15541	50233.11074	38580.79497
P61009	71323.31948	111399.1985	184346.4049	242588.7281	244038.9781	307403.2576	355809.8251	286205.8123	219459.0444	262994.9217	240407.6931	282836.8983	229833.5143	215763.5794	217951.0577	168253.7891	139620.4135	115533.5422	96277.84628	96235.4587	64182.06632	51758.08297	39290.07302	36939.43342	23080.6668	19979.99162	16754.59805	14606.01717	4541.501866	6321.812838	4544.078225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197.377474	1237.263458	5726.438777	10940.24337	15646.90994	9188.281428
P61011	58866.76809	129700.616	167654.4259	197246.5545	192904.6963	204700.7224	220537.6533	198091.2974	205990.9312	214687.4184	218585.816	226315.7243	245173.2034	194298.8578	182978.2649	192360.5403	177781.4023	158530.0116	142108.7178	136841.8791	94028.44339	90456.96965	79031.20846	69006.11714	128654.7835	141602.995	135431.758	148588.3735	178037.7122	149102.3087	147225.744	142847.7852	131104.4019	107608.3397	82487.29885	79035.05339	74076.96861	72097.8684	75985.5907	79187.44384	29843.93731	38548.90979	0	0	0	0	0	0	0	14541.76317	13988.65945	10723.62183	11712.7674	9380.738607	9576.993248	22263.68034	24577.35781	24975.64362	22996.00245	27949.26234	28416.02082	51658.04077	53521.33421	59172.19857	66210.25202
P61019	141235.3853	262012.3006	414973.1438	563952.5825	635296.6026	768482.3592	852324.7282	804770.7954	755563.2274	875901.4065	930633.1979	1008141.391	958617.1315	874349.863	838900.1894	755751.1028	640796.7251	522413.2898	433529.3142	379307.52	368263.6053	320033.3161	267641.1418	216313.623	168582.1559	165292.5399	154350.6277	86388.54128	99182.56274	83067.35734	95807.37035	82234.34268	55898.99186	54191.19701	47732.35214	27177.48963	13952.5106	19889.41797	22967.242	9094.781107	7703.599458	8543.619383	0	0	8958.159726	3468.689238	23726.0856	26382.50844	19800.5913	20309.48011	60344.80057	60425.00962	63568.33777	35075.8426	23850.17344	20508.23096	19729.62903	11357.15081	17845.36283	18277.3508	29368.29724	54503.72003	64148.72311	166863.0068	169833.1438
P61020	35381.12065	78059.14014	120621.4448	151790.4926	165247.6841	198379.0257	219514.9273	213023.6049	219471.2251	245598.219	246659.7688	252626.3093	235776.9005	235023.3027	212504.8394	189069.6415	178729.2625	150904.3237	70933.8392	58218.55451	90100.04157	74745.25323	82518.9176	70261.25897	49800.04537	45250.81115	38498.60241	32281.01037	23311.69188	14292.2089	5825.523477	5895.012951	4343.44366	5173.110256	0	0	0	0	0	0	0	0	0	0	57102.22306	127216.7679	124343.459	81392.67412	34109.15866	27091.9504	21362.48018	10812.32224	10821.79307	3038.552685	3728.032259	3383.845925	2985.820295	2036.357377	0	1962.475279	5498.862951	8268.726062	13373.58276	21230.89006	17642.13412
P61024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4442.214564	17364.46322	18677.35457	27777.70759	44665.55488	17145.6472	44210.47468	59232.47066	28396.60611	30587.81824	48261.61833	10686.03969	0	0	0	0	30083.86383	162886.1201	294289.6031	242110.2874	169801.5973	241161.0445	243026.5981	371597.2649	406101.0257	234346.0956	97915.84954	35595.71209	14336.86879	7364.139585	7583.898226	4347.169082	4345.871607	4567.755619
P61026	77144.98542	205266.2459	278952.661	408108.4313	521118.7062	626551.9021	629403.3899	652381.8553	611168.7561	757693.9901	692504.4718	716955.7697	653685.8808	639045.2108	617951.047	575933.5444	507554.9492	451105.2229	368136.4217	312386.8296	283177.7439	220257.2557	175507.9552	159985.3524	143804.4237	111388.6189	73976.66213	91437.26089	66032.16712	42005.87952	36139.6353	36038.50905	25802.80218	23192.16655	24011.21092	11660.73632	17666.89687	6375.348799	8828.112922	15660.26476	6581.712679	5879.943147	6491.509256	15649.49724	39583.58553	88820.82245	120885.8367	100726.0466	56632.63436	27499.22019	3898.748367	3753.641872	12268.68342	13388.77198	7217.007969	11741.62907	9195.81691	17286.68364	14225.09462	18579.58351	16236.45427	25041.71969	44694.91195	67808.73368	40365.3661
P61073	77590.87752	164871.8746	209130.0074	235830.0454	200989.1265	214363.37	201072.5878	170414.4109	143445.7533	137626.7202	111788.4217	107122.1159	74964.1394	78747.14454	56479.64206	61643.92238	62398.47454	53265.3333	43655.35434	36513.62954	34285.7409	29542.59917	17614.65388	13492.19844	16848.86165	9406.653781	7919.363847	2650.721424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1584.617626	1692.21792	1608.06778	1322.025548
P61081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7362.16044	25439.20507	19484.04795	22389.10674	8970.031931	12486.14636	41584.84255	92914.99371	165440.9339	221728.1966	199936.6732	84233.9815	16553.68314	0	0	0	0	30408.1361	124078.1707	526658.9033	2208060.991	4311284.831	4083864.47	1709548.139	506936.2209	246403.9167	162440.6506	127698.7091	100644.4415	97550.33173	73025.94541	90245.56661	56328.29511	73476.36043	51771.61143
